V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
-1.216660804,1.153994561,0.779349561,-0.681968933,1.111272815,1.059612923,1.103615748,0.404890523,0.560198124,-0.543918835,0
-1.227549841,0.698119361,-0.363212468,-0.922729483,0.882124494,0.883037726,1.04173124,-0.440962379,0.320961518,-0.951979383,0
-1.296283626,1.155029547,0.767581974,-0.95205703,1.128074435,1.317202123,0.417658373,0.114979526,0.643340608,-1.247817307,0
-0.878128129,0.147146583,-1.316072008,-1.233157172,1.047006595,1.122888301,1.091786826,-0.067218883,0.170195741,-0.732037745,0
-1.925558376,0.224020507,0.899156339,-1.411088864,1.365363197,0.88864988,0.884928971,0.781759129,0.830065418,-0.799115935,0
-1.689019277,1.283181372,1.045949648,-1.690450377,1.067847153,0.967868852,0.943544177,0.514720971,0.397979551,-1.051677858,0
-1.472999533,0.38408181,0.631283194,-1.152527684,0.78803666,0.82060947,0.999175089,1.050548913,0.802759164,-0.743081992,0
-0.707877568,-0.007889327,0.480159371,-1.232810951,0.913304056,1.086132215,1.163607362,0.181349713,1.10881393,-0.866998966,0
-0.64886888,0.742946628,0.760716023,-0.842614164,0.846343673,1.226534164,1.182859843,1.761062322,2.139222041,-1.101181999,0
-0.912114069,0.780179265,-0.359314514,-0.696743739,0.647954776,1.220449411,0.9139545,0.632434179,0.697772292,-0.733829274,0
-0.805656984,0.350449904,0.314591945,-1.159504064,0.906303975,1.156092648,1.135530406,1.537616763,0.563144316,-1.1282193,0
-0.985482896,0.422806009,0.634360381,-0.929627376,1.297965265,1.015234653,0.865290343,-0.560418753,0.051293851,-0.859564537,0
-0.149637281,0.175189935,0.081672331,-1.198407818,1.000412128,0.928060141,0.780260076,1.125143305,0.673258542,-0.931389311,0
-1.472040241,1.121459602,0.185410357,-0.911047512,1.248589867,0.824696914,1.252122226,1.506599555,0.46402967,-0.995815409,0
-0.250811606,0.776352672,2.702840726,-0.909411315,1.439758591,1.056467199,0.815020049,1.482639403,1.969133663,-1.003863517,0
-1.309269312,0.774227695,-1.692583828,-0.737181453,1.29589815,0.979144181,0.729159978,0.111308407,0.350975493,-1.373583707,0
-0.571620528,1.039297317,0.670581828,-0.956560894,1.691027282,0.918883469,0.78544406,1.605507322,1.222877859,-0.657358174,0
-0.943182252,1.556567609,0.717181448,-0.913307205,0.787921307,0.789279492,0.921735519,1.49878008,0.50576487,-1.137639698,0
-0.880632386,0.953706179,0.056903609,-1.266245085,0.943103827,0.903202236,0.716248978,0.006118268,1.037980978,-1.111645163,0
-1.079077963,0.475990635,0.189767766,-1.067649895,1.063268176,0.956041267,0.891230931,1.435236687,0.439383119,-0.893027333,0
-0.787190514,0.175343349,1.196248886,-1.171082574,0.961600866,1.065605039,0.646234921,-0.152808061,1.109000965,-1.023207344,0
-0.301101729,1.631028718,0.066545717,-0.857091285,0.457484694,1.028677347,1.107420966,-0.1969946,1.24680758,-0.871540312,0
-1.35198059,0.953954121,0.560274185,-1.40954741,0.829527323,1.210019667,0.842973065,1.027759193,1.24357754,-1.032104156,0
-0.755134233,0.706062761,-1.138714414,-0.886173649,1.255759168,0.85112385,0.933719212,0.240621348,0.903581082,-0.80460266,0
-0.654970342,0.897053425,0.227509284,-1.030297233,0.89673322,0.812230922,1.091135202,2.361532659,1.358143367,-1.344998059,0
-1.136542727,1.432160299,1.142175979,-1.170553158,1.37061159,0.911727289,0.773451951,1.091669748,0.24426327,-0.756566496,0
-0.445024718,1.046166,-0.915411592,-0.830388403,0.756595918,0.699682221,1.041848952,0.675658117,0.359364676,-0.985488499,0
-0.921570725,0.902616041,1.316928654,-0.95648378,1.168076509,1.019635647,0.869437613,-1.098630607,0.758816559,-1.138719387,0
-0.446771138,1.109667251,2.203561776,-1.443938183,1.085305463,1.024580053,0.767197337,0.309198247,1.351254026,-1.293586289,0
-1.017615526,1.042710558,0.882615719,-0.973655768,1.483693554,1.246791815,1.224198846,-1.811262218,0.174058921,-0.425956562,0
-1.352350368,1.251116263,2.171704628,-1.19907661,0.715664933,1.11744961,0.799112656,0.504865919,1.17949517,-0.764577261,0
-0.802000993,0.232304476,1.110430169,-0.701284964,0.846498693,1.097050835,0.101320582,1.356337831,1.449584455,-1.207015948,0
-0.717474874,0.810165959,-0.52090448,-0.858010862,1.135077854,1.289995734,0.859149792,-0.6314608,-0.341622622,-0.945071522,0
-0.546200156,0.833205381,-1.778868577,-1.063698262,1.191645808,1.113992186,0.692704824,0.743057833,1.533459322,-0.589398157,0
-1.132806998,1.27966212,0.283573919,-1.009352378,1.004457293,0.864221088,0.91097033,0.857195827,0.651941693,-1.178162167,0
-1.026786302,1.214542602,0.24444194,-0.932060619,0.376116696,1.042051438,0.878905896,0.785926719,0.961627211,-0.717780634,0
-0.866850279,0.84240372,-0.244053179,-1.378930614,0.935059644,0.924040299,1.198651835,2.976363425,1.23787485,-0.49985588,0
-1.013530507,1.294467165,-0.424574869,-1.092211324,1.186496387,1.077346979,0.628196308,0.962463737,1.158990654,-1.031350885,0
-1.27461634,0.707133016,0.303486659,-0.852848744,0.906333888,1.130078375,1.492446764,0.16274176,1.488483275,-0.919628204,0
-1.302251299,0.649631818,1.125069146,-0.891795738,0.956542372,0.84393616,1.012676544,1.303560688,0.775286363,-0.79069448,0
-1.569728261,0.776672325,-0.363693541,-1.011940972,0.847645149,0.983195371,1.085664779,-0.552430494,-0.417871807,-0.917623818,0
-1.455052932,1.267807957,0.217112229,-0.844836009,0.604915041,1.069174437,1.047366504,0.827608845,1.037229694,-1.019317663,0
-0.474685578,0.358213838,0.913636364,-0.61834136,0.896489359,0.848502224,0.757114829,1.326563696,1.14882017,-0.786752722,0
-0.27245513,0.885879368,-0.11074002,-0.743798982,0.539318892,1.192330829,0.658475203,0.698501646,1.176598007,-1.077615985,0
-0.527438776,1.43867422,1.065355185,-0.943124669,1.048370279,1.017400644,0.953216262,-0.49522085,0.837571363,-1.344871347,0
-0.997760313,0.508461089,0.854299414,-0.943441457,1.528412881,0.746276152,1.477035366,0.571611992,0.936291879,-1.104259553,0
-1.439344129,0.778740439,0.934732642,-0.886791622,1.011589849,0.906811731,0.729747364,-0.876098444,1.291547256,-0.889231671,0
-0.535896139,0.327254274,1.060989301,-1.057497257,1.175097715,0.958067793,1.253390435,0.251680502,1.229288489,-1.02917395,0
-1.402505862,1.336543443,-0.374208171,-1.105826043,0.889357789,1.221153572,1.063249951,1.648226275,0.759760435,-0.937356242,0
-0.887378576,1.166375294,-0.054717413,-0.876764003,0.608734173,1.272897534,0.948147295,-0.077370076,1.206350285,-1.073185128,0
-1.057917133,1.048993087,0.432003353,-1.187199736,0.825101856,1.201610077,1.439261166,1.282824571,0.981117611,-1.04659372,0
-0.610633414,1.33143868,0.199426789,-1.251617247,1.24540492,0.909675487,0.752864547,1.314471179,1.488057861,-1.045944231,0
-1.19818085,0.812366014,0.789726557,-1.250571072,0.988353027,1.081433278,1.038428974,0.929462161,0.546678433,-0.939831557,0
-1.113461701,1.224831712,1.589325493,-0.901540187,1.140034069,0.812335147,0.902049092,-0.6796708,1.212453451,-1.140375792,0
-0.458438786,0.399071686,0.605341698,-1.120885294,1.169482719,1.275416347,1.172076048,2.001663906,0.100907468,-1.327709038,0
-0.841158292,0.669229704,-0.373129271,-0.989558968,1.040950787,0.971081239,1.156175658,0.374696669,0.619053245,-0.908220034,0
-1.367758599,0.631816123,-0.146155059,-0.815709108,1.364893445,1.03125447,0.976571915,0.113372276,0.549406119,-1.01297369,0
-1.218576796,0.696794676,0.216734806,-0.713944891,1.378034196,1.142642648,1.146193444,0.990883516,-0.452406368,-1.06015108,0
-1.302224119,0.85327221,0.317713932,-0.816311691,0.566235585,1.047083329,0.916932195,0.031227017,1.017063897,-0.802157803,0
-0.513425222,1.312573912,0.458887487,-0.664948103,1.751319436,0.877069632,0.797354382,1.828739262,1.000336483,-0.957687072,0
-0.810698753,-0.172114182,-0.737109938,-1.105653042,0.430807398,1.207771726,1.105157577,1.27708121,1.453821286,-1.020565984,0
-0.317160654,-0.003110838,1.690703533,-1.57801596,0.748245142,0.916100503,0.926398067,0.158565332,1.117472265,-0.649368734,0
-0.725465473,0.61928116,-1.050529757,-1.225719563,1.080522536,1.161573009,0.411170217,1.577597224,1.86813857,-1.056836462,0
-0.971610481,1.203229279,1.871881884,-1.006357145,1.089154889,0.821970307,0.663564365,-0.712565582,0.473325155,-0.937178899,0
-0.82313886,1.139184634,-0.164331923,-1.002525546,0.423735793,0.86938121,1.018573088,-0.653612509,1.746044665,-1.1204713,0
-1.101360375,1.490106657,0.700565613,-0.451935008,1.609675004,0.784445813,0.855923562,-0.344840259,0.639564797,-1.02589982,0
-1.23527312,0.673684005,0.715376726,-0.401977259,1.206756688,0.728319588,0.742500305,1.32760281,0.900998794,-1.187872343,0
0.390338401,0.65700381,-0.332486805,-0.697218491,1.00370615,0.900028509,1.017153207,1.230761885,0.511722039,-1.158382866,0
-0.426814607,0.875930517,1.421265338,-0.882744138,1.176396515,0.845326476,1.000302449,0.628398848,0.594880982,-1.146170863,0
-1.314086393,0.906240297,0.77918615,-1.019370877,0.96073585,1.019937617,0.748310829,-1.67907214,-0.526704512,-0.854371464,0
-0.543705819,1.173178392,-0.452042774,-0.513521523,1.023909453,0.804564759,0.933010543,1.289298702,0.89140724,-0.801569205,0
-0.220490567,1.872544136,-1.448712126,-0.642691225,0.671037098,1.037285884,0.646188574,-0.056689226,0.834333561,-0.853390855,0
-0.81969228,0.228835885,-1.098931348,-1.065200298,0.398982288,0.666084214,0.894642239,2.015680373,1.291212877,-0.769859599,0
-0.860052098,0.752976703,-0.643859081,-1.041456036,0.947414054,0.914150099,1.030212897,-0.157332286,1.163854508,-1.356233776,0
-1.119368381,1.186782713,-0.238977139,-1.157724553,0.948506272,0.894068998,1.076802295,1.36006555,0.945531658,-0.930037045,0
-1.345770565,0.8081144,1.763071995,-1.049022639,0.553321592,0.739435536,0.569439605,0.775725598,1.135064588,-1.106488264,0
-1.480508757,1.988910684,0.42385779,-1.120126415,0.952028569,1.115121634,1.142385483,-0.466370896,1.073625174,-1.024179024,0
-0.457775723,0.993085079,-0.173474042,-1.020787211,0.90765489,0.883624994,0.81221046,0.050906454,1.041585618,-0.745864471,0
-1.43155058,0.875535435,0.912840198,-0.785171543,0.8366719,1.301119759,1.212576631,0.280390518,1.035873939,-1.048668679,0
-0.895835922,0.769878693,0.761585332,-1.376954077,1.782488239,1.179277277,1.010841812,0.678833361,0.612006957,-0.935744111,0
-0.706632643,1.409845628,1.282402622,-0.730883279,0.663527194,1.199265055,0.98959967,1.803843039,1.655624247,-1.116886436,0
-0.943594942,0.485737799,0.948078848,-1.063117952,1.030304759,0.961023297,0.521384797,0.952969625,1.166662388,-0.793559288,0
-1.624633746,0.498271456,0.222085741,-1.033893495,0.988433343,0.673276526,0.968606316,0.555182063,0.051787318,-0.774258655,0
-0.914377239,0.975766248,-0.122838839,-0.901449453,1.188350862,0.932427302,1.310482265,1.779957575,0.682811322,-1.108885169,0
-0.662463454,1.10076425,0.918884258,-0.995232794,1.27733111,1.006931884,0.841547184,0.557023816,2.231741638,-0.929917874,0
-1.476858491,1.034142497,-0.774282165,-0.832524974,0.623536816,1.005941823,1.060928245,2.258078254,-0.038562268,-0.916599044,0
-1.250720424,0.272226557,0.185709141,-0.748100571,0.852991998,1.19975613,0.92234233,1.671106229,0.079852183,-0.922841663,0
-0.427585931,1.118713384,1.886787125,-0.94328616,0.829495219,0.890148844,0.90295329,0.61569615,-0.09352423,-0.936245572,0
-0.585018866,0.662275831,0.617104992,-0.708259153,1.486101886,1.273906871,1.186391457,-0.793231943,0.558344776,-1.090794693,0
-0.794801728,0.704303763,1.92682892,-0.828131121,1.376277295,1.030443631,1.181050149,-1.094647438,0.260566776,-1.27287939,0
-0.958166072,1.296347991,-0.781630576,-0.98772819,1.024250533,0.631114326,0.977019797,0.300650861,1.720676403,-0.92759031,0
-0.24419583,0.736338017,-1.165187297,-0.772500902,0.945400417,1.1086492,0.777487417,0.88786914,0.544297999,-1.082578947,0
-0.831761599,1.637454824,-0.271134154,-0.85080633,1.228818409,1.018403394,0.815595567,-0.102808556,1.243361885,-0.86097138,0
-1.198487685,0.923012558,-1.052831972,-0.689575121,0.490990636,0.92656532,1.095642035,0.557437478,0.086861382,-1.072482344,0
-0.765530162,-0.436440252,0.580939824,-0.912931214,1.347455983,1.25486031,1.172844732,1.295062956,1.041339299,-1.101196445,0
-0.579903943,0.724494862,0.25950995,-0.691718067,0.903474214,1.03914561,1.22604966,-0.503434235,1.35861574,-0.9312029,0
-0.953765603,1.462140177,1.192000859,-1.361455701,0.550213805,0.983132804,1.069657762,0.941679094,-0.053841848,-1.179959521,0
-1.388263118,1.279623573,0.668723084,-1.039565127,0.946546259,1.024208836,1.298428983,1.512180331,0.443287788,-0.87427798,0
-1.273985948,1.339730624,0.146340449,-0.957336315,1.174494926,0.982367722,1.118391192,0.989812386,0.249207351,-0.754878761,0
-1.02062412,0.280684236,-1.773350002,-1.004094304,1.131902611,0.90549832,0.348779255,0.346665424,1.34081317,-1.178496538,0
-1.526424372,1.958695339,-1.032531819,-0.48278238,0.388147676,1.228469531,1.354083735,-0.202409762,1.089792939,-0.86997466,0
-0.468307575,0.708424806,-0.688303316,-0.655638815,0.950111841,0.850935139,1.104450295,0.315940252,0.611619307,-1.190483149,0
-0.89312693,0.496273016,0.345039238,-0.991509053,0.704050499,1.159675174,0.571227521,1.022709146,1.071503026,-0.776808422,0
-1.528546597,1.275669436,0.276636816,-0.95219513,0.962557716,0.950277537,1.163138165,1.968508949,0.755562798,-1.085685109,0
-0.903563192,1.030886,1.902116562,-1.364097314,0.840826314,1.232124327,1.194646265,1.100419731,1.285839626,-0.914400855,0
-0.582513892,1.486448586,1.361369591,-1.630092987,1.200228538,0.765913484,0.689223441,-0.99075858,0.884411886,-0.818891844,0
-1.555227777,1.599728283,0.446568922,-1.292647555,1.062983178,0.980366523,1.003422767,0.12565507,0.918824882,-1.097787159,0
-0.818288163,-0.311760833,0.562181568,-0.976989301,1.200109134,0.733175009,1.209435544,-0.752180583,0.30345478,-1.503546065,0
-1.101392988,1.06927465,1.059035811,-1.122270098,0.675354357,0.976454211,1.280159931,-0.305063496,0.780091718,-1.057184165,0
-1.047771447,0.67166375,-0.799442322,-0.97259874,0.865642883,1.105228005,0.774245377,-0.188191733,0.178550022,-1.094852682,0
-0.989869106,1.192132816,1.657031232,-0.508475459,0.796790073,1.006909013,0.862751937,1.501865585,1.768558357,-0.686359013,0
-0.712175828,0.638773378,1.170463618,-0.847960266,1.090064654,1.071555616,0.802424497,-1.060370202,0.240225513,-0.804789894,0
-0.839194266,0.104402859,-1.434846917,-0.890847425,0.839295766,1.06406287,0.562021461,0.51236923,0.841061256,-0.859842957,0
-0.484014873,1.047591046,0.179724841,-1.054240957,1.113363077,1.078982329,1.163967276,-0.347234745,0.771738799,-0.891706479,0
-0.701302236,0.976749515,-0.920889874,-0.982896452,0.812818234,1.156651827,0.94767406,0.432997227,0.593248529,-1.099501253,0
-0.390687792,0.495124686,0.118666365,-0.746238409,1.084333934,0.820586609,1.09484566,0.137277889,0.749170837,-0.947894594,0
-1.027131528,0.55058509,-0.313026671,-1.335678378,0.27472337,1.135006438,1.243107699,1.044683924,0.805192442,-0.868976663,0
-1.286516797,0.562847078,2.135317021,-1.104257854,1.03914088,0.97497946,1.034209508,0.611648962,1.090905794,-0.875080912,0
-1.18377678,0.869974136,0.78932346,-0.786705604,0.978315708,0.876662871,1.376986922,0.014487137,1.090590512,-0.705392637,0
-1.370916261,1.527501525,-0.220640162,-0.936254917,1.043297889,0.978731135,0.73779391,-1.502739288,0.80767321,-0.858389053,0
-0.981878473,0.530593919,-0.500812504,-0.511187427,1.01352015,0.849787458,0.984343531,2.331480618,0.395789354,-1.097769172,0
-1.349180882,1.635011679,-0.721981549,-1.138509598,1.482128792,0.846927116,0.90533713,0.921445752,0.461338111,-0.957133713,0
-1.156843376,1.593212511,2.379580702,-0.64819426,1.208533658,1.078439203,1.086736269,-0.679739432,-0.050616195,-1.029535838,0
-1.250211488,1.261054505,0.915031427,-0.803789783,1.014214172,0.580985618,0.64856781,1.1744058,0.599847133,-0.767207395,0
-0.853830621,1.573163807,1.212961102,-0.882316614,0.480514096,1.095015533,1.053949063,-0.522134475,0.54765423,-1.204197371,0
-1.512786855,0.825518069,0.666036816,-0.552113865,0.67397761,0.892049809,1.113722559,0.992415923,0.456113592,-0.903169193,0
-0.867885815,0.191945857,-1.107964986,-1.190750431,1.023195552,1.216120154,1.357175015,1.925803346,0.6783211,-1.25546811,0
-1.462123909,1.646214897,-1.843920839,-1.187703671,0.314100177,0.898842603,0.640868973,0.727896735,0.30114498,-1.119082855,0
-0.969933761,1.259252382,0.749644574,-0.621906526,0.854013169,0.947040604,1.090547219,-0.17845451,0.143663659,-0.857763666,0
-0.919894526,1.636956574,0.986668968,-0.768484468,0.785688296,1.151749886,1.028516744,1.716611193,1.850648547,-1.042154523,0
-1.087848189,1.683918788,0.26882934,-0.770863695,0.880792212,0.707493077,0.856276607,1.105089021,0.980026542,-1.141138529,0
-0.689983724,1.329390471,-0.079506893,-1.136801169,1.180498664,1.036659603,1.154599889,0.365302099,0.817037036,-1.001774318,0
-0.936040996,0.735850726,0.831275444,-1.342738301,1.127223628,0.828599121,1.061898245,0.903339897,1.173110917,-1.211239368,0
-0.587950755,0.496158343,1.187383181,-1.106573638,0.623926063,1.106491184,0.367759769,-0.16857943,1.040915464,-0.468899711,0
-0.028345961,1.264262237,0.221423854,-0.996585279,1.23606662,1.129388781,0.926455384,0.563848426,0.969735881,-0.784085812,0
-1.937910056,0.951043855,-0.436039159,-0.937542091,0.908859,1.20502393,1.094711666,0.733789741,1.19767547,-0.826198863,0
-0.950512382,0.833376806,-0.411169059,-0.822052022,0.81973763,1.029365473,0.458554397,0.053020289,1.044678542,-1.026898811,0
-1.234887319,1.556301776,0.476925214,-0.48584804,0.911831646,0.867344248,1.027048234,0.10547325,-0.173774116,-1.05349318,0
-1.237199523,0.613803783,-0.041146319,-0.867485445,0.558054375,1.076202443,1.217196741,-0.411751607,1.311383489,-1.193113001,0
-0.761916713,0.722436464,-0.35884921,-0.65771028,1.000607728,0.821325379,0.948640062,0.425000971,0.958210065,-0.985675216,0
-0.670727762,0.634619075,0.700490102,-1.532716365,1.211465838,1.244114159,1.187340093,0.711215711,1.345475593,-1.226702936,0
-0.617985405,1.644398175,0.31215737,-1.468073321,0.98179246,0.836897821,1.023876142,0.22229664,0.54356938,-1.184877335,0
-0.777069346,0.606495096,3.314097314,-0.986848228,1.04563196,1.13714066,0.650341475,-1.287423638,1.85060067,-0.875886353,0
-0.685004328,0.282448139,0.1654242,-1.314091094,1.081151965,1.323325811,1.207575524,-0.90796464,0.672567036,-0.989890241,0
-1.315259779,0.749963873,0.651588118,-1.111198758,1.01585398,0.839336393,0.614907722,0.51168328,1.408011435,-0.842350988,0
-1.1033166,0.784833575,-0.561812251,-1.016015678,0.542191617,1.054802699,0.754976604,0.718725619,0.215601869,-1.099254159,0
-1.421703036,1.103872751,1.43430062,-1.104510788,1.078247903,1.153823722,1.393059221,-0.367233105,1.160855031,-1.100865636,0
0.10835729,0.329934414,1.342651644,-0.931391255,1.027665718,0.88942546,0.674657501,0.021003041,0.863780523,-0.626226434,0
-0.62659076,1.187015183,1.172310385,-1.255855368,0.697970415,1.0434334,1.086346772,0.326620418,0.542135705,-0.963597588,0
-1.253386413,0.735966257,0.458734002,-0.654103984,0.993877191,1.086676252,0.991328149,1.04858661,0.838641946,-0.732774443,0
-1.309112829,0.473155959,0.51586193,-0.88385638,1.075318281,0.979497467,1.006209207,-1.165417367,0.724645821,-0.668616544,0
-0.786213803,1.342070934,-0.7290985,-1.223329985,0.559603494,0.930039481,0.958083606,1.235935009,0.876973216,-1.400381822,0
-0.928087467,-0.023816813,0.880758223,-1.306667558,0.715633569,0.878812128,0.941434295,1.303393015,0.829747334,-0.853281429,0
-1.019908557,0.724633897,2.924605744,-0.971485781,0.477817019,0.955235833,0.411271436,2.123503564,1.404875873,-0.994258334,0
-0.942636277,1.053824732,-0.428603519,-0.949627114,0.701843744,0.824077184,1.152561343,0.940330483,0.715816689,-0.793748036,0
-0.7095756,1.617075212,0.340917977,-1.181494275,0.951736959,0.906701039,1.26481949,0.588150025,1.089823367,-0.965734636,0
-0.495086289,1.629671353,0.346689475,-0.181511423,0.798333682,1.094326074,1.05875548,0.027939472,1.538096488,-0.807496084,0
-0.152581757,1.189970523,0.669931874,-0.856552672,0.881744441,1.176449821,1.089703234,0.248883544,0.191050374,-1.165862105,0
-0.395599116,0.834368709,0.219156765,-1.160131413,1.060153812,1.004450273,0.768344891,-0.489333963,0.500545241,-0.790892813,0
-0.921002917,0.441920367,0.594046911,-1.054312858,1.076035208,0.813200341,0.765771177,0.80842784,1.30845031,-0.85197203,0
-1.010907751,0.877674064,0.810628454,-1.159582961,0.865413641,0.859245958,1.130578987,0.411714618,1.386260993,-1.061342344,0
-0.619636021,0.426040874,1.425159661,-1.081551101,1.117225939,1.253685896,0.577448109,0.639621968,1.641887239,-0.823285637,0
-0.867442209,0.450907394,1.14495784,-1.418729301,1.257868316,0.786200476,1.508746239,1.369425489,1.27006961,-1.133163791,0
-0.481152497,1.484948574,0.152779585,-0.963968183,0.602472983,1.014102497,1.019264684,1.102924033,0.851175599,-1.092214323,0
-1.277255096,1.312079122,-0.174435712,-1.322285489,0.993063341,1.070213303,1.286492238,0.70121362,0.572370314,-0.884783644,0
-0.882062204,1.245086499,0.76379267,-0.945113586,1.357604587,0.735343261,0.518751325,-0.145579558,0.944860825,-0.831894466,0
-0.532689572,1.628111334,-0.719536927,-0.910884981,1.07212534,1.080635002,1.160365408,0.647698803,0.260335287,-0.76540821,0
-0.286273881,1.187860508,-0.848370284,-0.918309526,1.440819816,1.022695921,1.153633326,0.218791697,0.787226298,-0.97912249,0
-0.760026923,0.928409647,-1.163318645,-1.57867684,1.146628039,1.142539746,0.812210139,1.17053837,1.827384818,-0.541356677,0
-0.910774082,0.546318127,0.988879509,-1.16844008,0.884042816,1.020179466,1.077476087,0.967364614,0.661255434,-1.254304875,0
-0.689169819,0.529017419,-1.442051167,-1.109005917,0.90272755,0.941453934,1.012826222,-0.280072258,0.687079312,-0.791616787,0
-1.23236788,-0.106788446,1.549940151,-1.173674804,1.139696965,0.847624114,1.049626951,0.685892129,1.6658732,-0.848519864,0
-1.127569719,0.876663211,0.435163023,-1.126151255,1.179620757,0.975302719,0.992909719,1.512458119,0.959008165,-0.752528585,0
-1.139951176,1.37962436,-0.840653752,-1.204787479,0.953914297,1.110242643,0.87873023,0.191779416,1.522575879,-0.752547418,0
-1.075275775,0.987057593,-0.139576882,-1.000346793,0.711825005,1.175872866,0.918394648,0.457214836,0.252364917,-1.033293813,0
-0.508585193,1.121795217,-0.05761763,-0.642815131,0.76677978,1.074273106,1.204732203,-0.281166457,0.686081748,-0.83896212,0
-0.88955493,0.513312524,1.204231794,-1.162840968,0.950395844,1.173245444,0.702904607,0.195336664,1.190029161,-0.458958608,0
-1.17645079,0.060143418,0.569528109,-0.69526349,1.118714764,1.176130534,0.807742622,-0.739475586,0.4776043,-0.872692329,0
-0.772622074,1.426401384,0.453349304,-0.949771396,1.005377023,1.113725299,1.301218573,1.320799885,0.784291605,-1.397267633,0
-1.130308017,0.82737814,-0.499936797,-1.159506964,1.434498447,0.919387102,1.28825183,-0.038702521,1.401805164,-0.948993161,0
-1.784093995,0.461946231,-0.300537203,-1.146575951,0.735562913,1.062413718,0.911501148,0.393400628,0.511858158,-0.651425972,0
-0.348975558,1.152146956,0.283288564,-0.914720865,0.684195106,0.919942672,1.233026561,1.637612637,2.176777872,-0.995223622,0
-0.932911066,1.275184583,0.200160467,-1.12119699,0.989652601,0.721451122,0.827124157,0.346666814,-0.295493047,-1.087593282,0
-0.70525325,0.468521551,0.870440351,-0.982407728,0.61455077,1.108390059,0.330112464,0.541087385,0.992825694,-1.040702189,0
-0.599485985,1.095224117,-0.218560553,-1.38739273,1.045351218,1.114528328,0.68781913,0.971380969,0.699050124,-1.091617004,0
-0.877543859,0.590563681,0.497172826,-1.287375535,0.725480293,0.987440681,1.20035476,0.820602432,-0.590524006,-0.910724561,0
-1.623428382,0.827809545,0.715087302,-0.741465603,0.93667493,0.770859337,0.904523456,1.187557623,0.639223439,-1.594979951,0
-1.200516652,0.228215807,-1.185550083,-0.815767457,0.640836765,0.892369443,0.836353458,0.466731512,-0.037932347,-0.942273777,0
-1.057205015,1.442133822,0.604448369,-1.007980287,0.546481973,1.031654373,0.978913773,-1.375195181,1.36803548,-0.804030374,0
-0.709024325,0.455434179,-0.506256527,-1.221518171,1.076066052,1.21177844,1.017740705,0.206355744,1.302521425,-0.671685857,0
-1.669096781,0.786857787,0.377824031,-0.517075244,1.263527579,0.86131735,0.970886993,0.290572878,0.872362794,-1.071955339,0
-0.610000014,0.873450012,-0.357086344,-0.917976009,1.023800123,0.869755006,0.915206211,2.166479628,-0.377927241,-1.322112308,0
-0.555251503,1.035669498,1.212614326,-1.088860193,1.043267888,0.934974482,0.899752297,-0.200508999,0.841841078,-0.685121619,0
-1.121695188,1.183897473,-0.958560066,-0.822545845,0.836668602,0.888497613,0.910958045,-1.520267908,0.596202474,-1.053478903,0
-1.273695864,1.008709303,1.110782454,-0.625519182,0.94052818,1.221831095,1.217624788,-0.351353266,0.305492689,-1.041791288,0
-1.41777483,0.301412996,1.262487145,-1.127996853,1.021282626,1.190382176,1.132364902,0.606552491,1.493215147,-0.941809573,0
-1.007060229,1.100743161,-0.047971502,-1.743830035,1.113415348,1.058621103,0.924444854,-0.427491469,1.055944708,-0.90388573,0
-0.696938017,0.579718829,0.429242209,-0.954161017,0.842914934,1.062299021,1.280197825,-0.144950243,0.756100492,-0.987819861,0
-1.131549529,1.507897422,0.240608615,-1.149321025,0.457237173,1.226012859,0.496317771,1.437166999,1.367001534,-1.162659696,0
-0.383952145,0.222852799,0.334412419,-1.24379221,1.297548044,0.774255429,0.889941584,0.40623503,0.566027503,-1.046659664,0
-1.108798222,0.777624808,0.957561096,-1.406017811,1.175443128,0.983551364,1.187019963,0.350442164,0.919565412,-0.810153445,0
-0.516934652,1.170923371,-1.190595445,-1.448467498,0.747262068,1.277746617,0.51111302,-0.011351041,1.365663858,-0.827445259,0
-1.388634371,1.224388573,-0.70725954,-0.934421104,0.165936626,1.093518649,0.561349302,1.112292016,0.911958507,-1.35480277,0
-0.582228945,0.541653619,1.630077265,-1.295025288,0.910642208,1.075370277,0.880371575,0.631433334,0.750678569,-0.56152378,0
-1.482089453,0.992443914,0.698052254,-1.108908506,0.846774833,1.632309013,0.291783384,0.594018702,1.230278334,-1.076798133,0
-0.83083535,0.859323099,0.32143682,-0.988455263,1.321408942,0.959410396,1.201058145,-0.122526102,0.886609085,-1.006560376,0
-0.097034086,0.937557547,-0.911571719,-0.557022205,0.973666902,0.982214437,0.792187553,-0.16377038,0.510898732,-1.198717058,0
-1.315954169,1.352510385,2.234883419,-0.703375107,1.055679823,0.95233925,0.881058777,2.025362894,0.612421822,-0.665672229,0
-0.434948544,0.783674763,1.278954337,-1.246149563,1.123810674,0.93899419,0.906823102,0.392068364,1.322668933,-1.026640598,0
-0.516470498,0.885656067,-0.332970058,-0.921202573,1.279663893,1.09179364,0.878322766,0.080051778,0.676671488,-0.884401007,0
-1.000958885,0.946700914,0.28178483,-0.802121437,0.751104713,0.922467177,1.41911143,-0.18106309,0.753149711,-1.099118925,0
-1.47459358,0.136738159,0.101828522,-1.051722637,1.349807398,1.037452737,0.963713129,0.881827273,0.867973005,-1.127342638,0
